s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
true,true,true,true,true,true,false,true,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,false,false,true,false,true,false,false,true,false,true,true,false,true,false,true,false,false,false,true,false,true,true,true,true,false,false,false,true,true,false,5,-0.9454852930349297,840.0,2284982
true,true,true,true,true,false,false,true,false,true,false,false,true,true,true,true,false,true,false,false,true,false,false,true,true,false,true,true,true,false,true,false,false,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,false,5,-0.9136190954981486,730.0,2352567
true,false,true,true,false,false,false,true,true,true,false,false,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,true,false,true,true,true,true,false,42,-0.9192550478805562,7011.0,2423985
true,false,true,false,true,false,true,true,true,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,true,true,true,true,false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,2,-0.8757758542641939,254.0,2489577
true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,true,false,false,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,1,-0.8734918639447093,149.0,2555309
true,false,true,true,true,true,false,false,true,false,true,true,false,true,true,false,true,false,false,true,false,true,true,false,false,true,false,true,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,true,true,true,true,true,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,4,-0.9484271512776346,584.0,2622196
false,true,true,false,false,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,false,true,false,true,false,false,true,false,true,false,true,false,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,true,false,false,true,false,true,true,true,false,false,true,false,false,false,1,-0.8184482311811985,134.0,2687359
false,false,true,true,false,false,false,true,true,true,true,true,true,true,false,true,false,true,false,false,true,false,true,false,false,false,true,true,true,false,false,true,true,false,true,false,false,false,true,true,true,false,false,true,true,false,true,false,false,true,false,false,true,false,true,true,false,true,true,false,false,true,false,false,false,1,-0.8184482311811985,190.0,2752052
true,false,true,false,true,true,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,false,true,false,false,true,false,false,false,true,false,true,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,1,-0.8250605616479761,93.0,2816482
false,false,true,false,false,false,false,true,false,true,true,true,false,false,true,true,false,true,true,false,true,false,false,true,true,true,false,true,false,false,true,false,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,true,true,false,true,false,false,false,false,true,false,true,false,false,true,true,true,false,3,-0.9137212636079013,444.0,2883123
