s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,-0.5557775018082439,118.0,3049781
false,true,true,false,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,true,true,false,true,false,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,true,true,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false,true,false,4,-0.9234753323029781,655.0,3117407
false,true,true,true,true,true,false,true,true,true,true,false,false,false,false,true,false,true,true,true,true,false,true,false,false,false,true,false,true,true,false,false,true,false,true,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,false,true,true,15,-0.9229957838176528,2036.0,3186134
false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true,false,true,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,1,-0.8184482311811985,167.0,3252021
false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false,false,true,true,true,false,false,true,1,-0.8184482311811985,109.0,3318064
true,true,true,true,true,false,false,true,true,false,true,false,true,false,true,true,true,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,true,true,false,false,true,true,true,true,false,false,true,true,true,false,4,-0.927009500955554,692.0,3386162
true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,false,false,false,false,false,true,true,false,false,false,true,false,false,true,true,true,true,true,true,true,false,false,false,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,true,true,false,false,true,22,-0.870489695962089,3335.0,3452162
true,false,false,true,true,false,false,true,false,true,false,false,false,true,false,true,true,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,true,5,-0.9083691141626499,855.0,3521712
true,false,false,true,false,true,false,false,false,false,false,true,true,true,true,true,true,false,false,false,false,true,true,true,true,false,true,false,true,false,true,true,true,true,false,false,true,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,true,true,false,false,true,true,true,false,true,false,true,false,true,43,-0.914093927205294,4791.0,3585745
true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false,false,true,false,false,false,true,false,true,false,true,true,false,true,true,false,false,false,false,false,false,2,-0.8397723033896237,409.0,3652978
false,true,true,true,true,true,false,true,false,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,true,4,-0.9320838352891408,725.0,3720587
false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,true,false,true,true,true,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,true,false,false,false,true,false,true,true,true,false,false,true,true,true,false,true,true,false,true,false,false,true,false,false,true,false,true,false,false,false,1,-0.19560144287782588,115.0,3785597
false,true,false,false,true,true,true,false,true,true,true,false,true,false,false,false,true,true,false,true,false,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,true,false,false,true,false,true,false,true,false,false,true,false,true,true,false,false,false,1,-0.5557775018082439,175.0,3851272
false,true,true,true,true,false,false,true,true,false,true,false,true,false,true,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,true,false,true,false,false,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,false,false,true,true,true,true,false,false,true,false,false,false,4,-0.8903706775068905,698.0,3919511
false,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,false,false,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,false,1,-0.8734918639447093,128.0,3985442
