s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp,source_experiment
true,false,true,false,true,false,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,true,false,true,true,true,false,true,false,true,false,false,true,true,2.0,0.8554246189979606,-338.0,false,
true,false,false,true,false,true,true,true,true,false,false,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,false,false,false,true,true,false,false,false,true,true,false,false,true,false,2.0,0.8830934097030906,-386.0,false,
true,false,false,false,false,false,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,false,false,true,false,false,true,false,true,true,true,true,true,true,false,true,false,true,true,false,true,true,false,true,false,true,true,true,false,false,true,true,true,false,false,false,false,true,true,false,6.0,0.9450691351306562,-809.0,false,
true,true,true,true,false,true,false,true,true,false,false,true,true,true,true,false,true,true,false,false,false,false,true,true,false,true,false,false,true,true,true,true,true,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,true,true,true,false,false,true,true,true,false,false,false,false,false,true,true,true,2.0,0.8846328082974152,-294.0,false,
true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,true,true,false,true,false,false,false,false,true,true,true,true,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,true,3.0,0.9020428049203242,-345.0,false,
false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,false,true,false,false,false,false,true,true,true,true,false,false,false,true,false,false,false,true,true,true,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,true,2.0,0.8423217489822475,-341.0,false,
false,false,false,true,false,true,false,false,false,false,true,true,false,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,true,false,true,true,false,true,true,true,4.0,0.9488229988302369,-623.0,false,
false,true,true,true,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false,true,true,false,false,true,true,true,false,true,true,true,false,true,false,false,true,true,false,true,true,true,false,false,true,false,false,true,false,false,true,true,false,true,true,true,false,true,true,3.0,0.897365295604105,-471.0,false,
false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,false,true,true,true,false,false,false,true,false,true,false,false,true,true,false,false,true,true,true,true,true,false,true,false,false,false,false,false,true,true,false,true,true,false,true,false,false,true,false,false,true,false,true,true,true,true,false,true,1.0,0.7985027289542492,-121.0,false,
true,true,true,true,false,false,true,true,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,true,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,true,true,true,false,true,false,false,false,false,false,false,false,true,true,true,2.0,0.8714595852976464,-214.0,false,
true,true,true,true,false,false,true,false,false,false,true,true,false,true,true,false,false,true,false,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,false,false,true,false,false,false,true,false,true,true,true,true,false,true,true,true,true,false,true,false,false,false,false,false,false,true,false,false,false,1.0,0.8734918639447093,-134.0,false,
true,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,true,false,true,true,false,false,true,true,false,false,false,true,true,false,false,false,true,false,false,true,false,true,true,false,true,false,false,true,false,false,false,true,true,false,false,true,false,false,false,false,false,false,true,true,true,true,true,true,false,2.0,0.8395274222691554,-206.0,false,
true,true,true,true,false,true,true,true,false,false,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,true,false,true,false,false,false,false,true,true,true,4.0,0.9262473062052153,-628.0,false,
true,true,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,false,true,true,false,false,true,false,true,true,false,true,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,1.0,0.8734918639447093,-110.0,false,
false,true,false,false,false,false,true,false,false,false,false,false,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,false,false,false,true,true,true,true,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,true,true,false,false,false,2.0,0.8867986489241954,-212.0,false,
false,false,false,false,false,true,true,true,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,true,true,false,false,false,true,false,false,false,false,false,true,true,true,false,false,true,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,1.0,0.8250605616479761,-124.0,false,
true,true,false,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,false,false,false,true,true,false,true,true,false,true,false,true,true,false,false,false,true,false,false,true,false,true,true,true,true,false,false,true,false,true,false,true,false,true,false,false,false,true,true,false,3.0,0.9264060926104035,-495.0,false,
false,false,false,false,false,false,true,false,true,false,false,false,true,true,true,false,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,false,false,true,true,true,true,true,true,false,false,true,true,1.0,0.7985027289542492,-145.0,false,
