s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,true,false,true,true,true,false,true,false,false,true,true,true,false,false,false,true,true,false,true,true,true,true,false,false,true,false,true,true,false,true,true,false,false,true,true,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,true,true,false,13,-0.905546091599064,1521.0,1581480
false,true,true,false,true,true,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,false,true,false,false,false,false,false,false,true,true,false,false,true,false,false,false,true,false,true,true,true,true,false,false,true,true,true,false,false,false,false,true,true,true,false,false,2,-0.8754172368435239,384.0,1646067
true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,true,false,false,false,false,true,true,false,true,false,false,false,false,true,true,false,true,false,false,true,false,true,true,false,false,true,false,false,true,false,false,false,false,false,true,true,false,false,true,true,true,true,false,true,false,true,false,false,true,true,1,-0.5557775018082439,202.0,1709739
true,false,false,true,false,false,true,false,false,false,false,true,true,true,false,true,true,true,true,true,false,false,false,true,true,true,false,false,false,true,false,false,true,false,true,true,false,true,false,false,true,false,false,true,true,false,true,true,false,true,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,6,-0.9168226462562605,753.0,1775349
false,true,true,false,true,true,false,false,false,true,true,true,false,true,false,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,false,false,false,true,true,false,true,true,true,true,false,false,true,true,false,false,true,false,true,false,true,false,false,true,false,5,-0.9331857370347649,756.0,1841541
false,true,true,true,true,true,false,true,true,true,false,true,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,true,true,true,false,true,false,true,false,false,true,true,true,true,false,false,false,true,true,true,false,false,true,true,true,false,2,-0.8662963432106423,234.0,1907920
true,true,false,true,false,true,true,true,false,false,false,false,false,false,true,false,true,true,false,true,true,true,false,true,false,true,false,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,6,-0.9437904714338553,782.0,1974126
true,true,true,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,true,false,true,false,false,false,true,false,false,true,true,true,false,true,false,false,false,false,true,true,false,false,true,true,true,false,true,false,true,false,true,false,true,true,true,false,false,14,-0.8898872528045302,1965.0,2039834
false,false,true,true,false,true,false,true,true,true,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false,true,true,true,true,false,false,true,true,false,true,false,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,true,false,true,1,-0.5557775018082439,101.0,2104046
false,false,false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,true,false,false,true,false,false,false,true,true,false,false,false,true,false,true,false,true,false,false,false,false,false,true,false,true,false,1,-0.19560144287782588,103.0,2167612
false,true,false,false,false,false,false,true,true,true,true,false,true,true,false,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,true,true,false,true,true,false,false,true,true,true,false,1,-0.8250605616479761,159.0,2233181
false,true,true,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true,true,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,true,false,true,true,true,false,true,true,true,true,false,true,false,false,true,false,false,true,true,true,true,1,-0.8250605616479761,138.0,2297133
true,false,true,false,false,true,true,true,false,true,false,false,true,true,true,false,true,false,true,true,false,false,false,true,false,true,true,false,true,true,false,true,true,true,true,true,false,true,false,false,false,true,true,true,true,false,false,true,true,false,false,false,true,false,false,false,false,true,false,false,true,false,true,true,true,29,-0.9221796450622144,3821.0,2359384
false,false,false,true,true,true,true,false,true,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,false,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,true,false,true,true,false,true,false,false,false,true,false,false,false,true,true,true,false,36,-0.9146636992048602,4383.0,2422064
true,false,true,true,false,false,false,false,true,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,false,true,false,true,true,false,true,false,false,true,true,true,false,false,false,true,true,true,false,false,false,false,false,true,true,false,true,false,true,false,true,true,false,false,true,1,-0.7951443329642743,128.0,2486732
false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,false,true,false,false,false,true,true,false,true,false,false,false,true,false,true,false,false,false,true,true,true,true,true,false,false,false,false,true,true,true,true,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,true,1,-0.8734918639447093,126.0,2551475
true,true,false,true,true,true,false,true,true,true,false,false,false,true,false,false,true,true,true,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,true,true,true,true,true,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,true,false,false,false,false,true,true,false,false,false,true,1,-0.5557775018082439,106.0,2615149
false,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,false,true,true,false,false,false,false,true,true,true,false,false,true,true,false,true,false,false,true,true,true,false,true,false,false,true,true,true,false,false,false,true,true,false,false,true,false,true,5,-0.9453454632426166,657.0,2680713
false,false,false,true,true,true,true,false,true,true,false,true,false,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,true,false,true,true,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,false,1,-0.8184482311811985,122.0,2744487
true,false,true,true,false,false,true,false,false,false,false,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,false,false,false,false,true,false,true,true,false,false,false,true,true,false,false,true,false,false,true,true,false,true,true,false,false,true,true,false,false,true,true,true,true,false,true,true,false,6,-0.9095233717602376,775.0,2810576
true,false,false,false,true,false,true,false,true,true,true,true,false,true,true,false,true,false,true,true,false,true,false,true,false,false,true,false,true,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,true,true,false,true,false,false,true,true,false,true,false,true,true,true,true,5,-0.9113974736241153,679.0,2877329
false,true,true,false,false,false,false,true,true,true,false,false,true,false,false,true,true,false,true,true,false,false,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,true,false,true,true,false,false,true,false,false,true,true,false,false,true,false,false,false,1,-0.8184482311811985,123.0,2941700
true,true,false,false,true,false,false,false,true,false,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,false,false,false,false,false,false,true,true,false,true,true,true,true,true,false,true,false,false,false,false,false,false,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,2,-0.8468378456992784,362.0,3007815
