s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,true,true,false,true,true,false,false,false,true,false,false,true,true,false,true,false,true,true,false,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,1,-0.8734918639447093,124.0,2680396
true,true,true,true,true,true,true,false,false,false,false,false,true,true,true,true,false,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,false,true,false,true,true,false,false,true,false,false,false,false,false,false,true,false,false,3,-0.9428319338353737,496.0,2747768
true,true,true,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,true,true,false,true,false,true,true,false,true,false,true,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,34,-0.8947860196056733,5063.0,2816402
true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,true,true,true,true,false,false,false,true,true,true,false,false,false,false,true,false,true,false,true,false,true,false,true,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,1,-0.7951443329642743,145.0,2883759
true,false,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,false,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,3,-0.9119614021300941,627.0,2950966
true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,true,false,true,false,false,false,true,true,true,false,true,true,false,true,false,true,false,false,true,false,false,true,false,false,true,true,false,true,true,false,false,false,false,true,false,false,false,false,3,-0.8399395624874899,557.0,3016881
true,false,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,false,false,false,true,false,false,false,true,true,false,true,false,false,false,false,true,true,true,false,false,true,false,false,false,true,false,false,19,-0.9238783791586045,2809.0,3084463
false,true,false,true,true,true,false,false,false,true,false,false,true,false,true,true,true,true,false,true,true,false,true,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,true,false,false,true,false,false,true,false,true,true,false,false,false,true,true,true,true,false,true,false,true,false,true,false,false,1,-0.5557775018082439,170.0,3150058
false,false,true,true,true,false,false,true,false,false,true,false,true,false,false,true,true,true,false,true,false,false,true,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,false,false,false,true,true,true,true,false,false,false,false,true,true,true,true,false,false,true,true,true,false,18,-0.9100352791135256,2847.0,3213763
true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,false,true,true,true,false,true,true,false,false,true,true,false,false,false,true,true,false,true,false,false,true,false,false,false,false,false,1,-0.8734918639447093,150.0,3279275
true,true,true,true,false,true,true,false,true,true,false,false,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,1,-0.8734918639447093,130.0,3345611
true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,true,true,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,true,true,true,true,true,false,false,true,false,false,true,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,4,-0.9261656451526514,720.0,3412863
false,true,true,false,false,true,false,true,true,false,false,true,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false,true,false,false,true,true,true,false,false,false,false,true,false,false,false,false,true,true,false,true,true,false,false,true,true,true,true,true,false,false,false,true,false,true,true,false,10,-0.9428966850559577,1241.0,3480368
false,false,true,true,true,false,false,false,false,false,false,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,true,true,false,true,false,false,true,true,1,-0.8734918639447093,125.0,3548174
false,true,true,false,true,true,false,false,true,false,false,false,true,true,false,false,false,true,true,false,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true,true,true,false,false,true,true,false,true,false,false,true,true,false,false,false,false,1,-0.8184482311811985,144.0,3613060
true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,false,true,false,false,false,true,true,true,false,false,false,false,true,true,true,true,false,false,false,true,true,false,true,false,false,true,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,true,false,false,false,9,-0.9360212767595365,1396.0,3681832
true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,true,false,false,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,1,-0.8734918639447093,112.0,3748713
true,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,true,false,true,true,false,true,false,false,false,false,true,false,true,false,true,true,true,false,false,true,true,false,true,true,false,true,true,false,false,false,true,false,true,true,false,true,true,true,false,true,true,true,9,-0.922824865041414,1316.0,3817884
true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,false,false,true,true,false,false,false,true,true,true,false,true,false,false,true,true,false,true,false,false,false,false,true,true,false,true,false,true,true,true,true,false,true,false,false,true,false,false,false,4,-0.9287869420692821,696.0,3884716
false,true,false,true,true,false,true,false,false,false,false,false,true,false,true,false,false,true,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,true,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,false,false,true,true,true,false,false,false,false,1,-0.7951443329642743,139.0,3950420
false,false,true,true,false,true,true,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,true,true,false,true,true,true,true,false,false,false,true,true,true,true,false,true,false,true,true,false,false,true,true,true,true,true,false,true,false,false,true,true,true,false,false,true,false,true,true,false,true,false,true,11,-0.9351837118922239,1626.0,4019526
true,false,true,true,false,true,false,false,true,true,true,false,true,false,true,true,true,false,true,false,true,true,false,true,false,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false,false,true,true,true,false,false,true,true,false,false,true,true,false,false,false,8,-0.9527512795900536,1041.0,4088078
true,false,true,true,false,true,false,false,true,true,true,false,true,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,true,true,false,false,true,true,true,false,false,true,true,false,false,true,true,false,false,false,8,-0.9393763879270967,936.0,4156395
true,false,false,true,false,true,true,true,false,false,true,false,true,true,false,true,true,true,true,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,true,true,false,false,false,true,true,true,true,false,false,true,true,false,true,false,false,false,true,false,true,true,true,true,false,false,true,true,false,false,false,12,-0.9538757501025732,2381.0,4225013
true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,true,true,false,false,true,true,false,true,true,true,false,true,false,false,true,true,false,false,false,true,true,true,true,true,8,-0.9574876440650575,1088.0,4294217
false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,false,true,false,false,true,true,false,false,false,true,true,true,false,true,8,-0.8994606431518605,1087.0,4362503
true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true,true,false,false,true,false,true,true,true,false,false,true,true,true,false,true,false,false,true,false,false,false,false,true,false,false,false,false,11,-0.9235575382826757,1822.0,4431015
true,false,false,false,false,true,true,false,true,true,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,false,false,true,true,false,true,true,false,false,false,false,false,true,false,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,false,true,true,false,22,-0.9030615788496072,2865.0,4500341
false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,false,true,false,true,false,false,true,true,true,false,true,true,true,false,false,true,false,true,true,true,true,false,false,false,false,false,true,false,false,false,true,false,true,true,false,false,false,1,-0.7951443329642743,128.0,4568039
true,false,false,false,true,false,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true,false,true,true,false,true,true,false,false,false,false,true,true,true,true,true,false,false,false,false,false,true,false,true,true,false,true,false,true,true,true,true,true,true,true,13,-0.9461182329351734,1322.0,4635177
false,true,false,false,false,true,true,true,false,false,true,true,false,false,true,true,true,true,false,false,true,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true,true,false,false,true,false,false,true,false,false,46,-0.9028413586712399,6763.0,4698642
true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,true,true,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,1,-0.8734918639447093,112.0,4763898
true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,false,true,false,false,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,-0.8184482311811985,89.0,4829905
false,true,false,false,false,true,false,true,false,false,false,false,true,true,true,true,false,false,true,true,false,true,false,true,true,false,false,true,false,false,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,true,false,true,true,false,false,true,true,true,true,true,false,true,false,true,false,false,true,true,16,-0.9355700553101626,1885.0,4899770
true,true,false,true,false,true,true,false,true,false,true,false,true,false,true,true,false,true,true,true,false,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,false,true,false,true,true,true,false,false,true,true,false,true,true,false,false,false,false,false,true,false,false,false,false,true,true,false,true,false,true,11,-0.909406222928142,1482.0,4967311
